Time (s),Resistance (Ω),Stage
353,19001.42,Stress
354,19396.98,Stress
355,19083.81,Stress
356,19760.17,Stress
357,20835.84,Stress
358,19418.1,Stress
359,18838.03,Stress
360,19229.12,Stress
361,19418.1,Stress
362,19481.64,Stress
363,19333.81,Stress
364,19291.84,Stress
365,18960.39,Stress
366,18980.89,Stress
367,19396.98,Stress
368,19524.15,Stress
369,19104.48,Stress
370,18398.06,Stress
371,19104.48,Stress
372,18980.89,Stress
373,18899.08,Stress
374,17952.22,Stress
375,19104.48,Stress
376,19354.84,Stress
377,18616.35,Stress
378,18378.38,Stress
379,19104.48,Stress
380,20066.08,Stress
381,20000,Stress
382,19166.67,Stress
383,18417.77,Stress
384,19695.43,Stress
385,18797.47,Stress
386,19125.18,Stress
387,18398.06,Stress
388,18797.47,Stress
389,17781.55,Stress
390,17762.71,Stress
391,18696.57,Stress
392,19063.17,Stress
393,18939.93,Stress
394,18437.5,Stress
395,19868.71,Stress
396,18757.02,Stress
397,19609.54,Stress
398,19524.15,Stress
399,19042.55,Stress
400,18656.4,Stress
401,19781.82,Stress
402,19673.91,Stress
403,19104.48,Stress
404,19021.97,Stress
405,19956.11,Stress
406,18960.39,Stress
407,18496.87,Stress
408,19063.17,Stress
409,18028.75,Stress
410,19630.97,Stress
411,20266.07,Stress
412,19652.43,Stress
413,19738.56,Stress
414,20066.08,Stress
415,19566.79,Stress
416,20110.29,Stress
417,20378.34,Stress
418,20835.84,Stress
419,20110.29,Stress
420,20110.29,Stress
421,20400.89,Stress
422,20514.16,Stress
423,20766.34,Stress
424,19418.1,Stress
425,18980.89,Stress
426,20905.66,Stress
427,20132.45,Stress
428,20088.17,Stress
430,19418.1,Stress
451,20536.91,Relaxation
451,20491.44,Relaxation
451,20559.7,Relaxation
451,20697.15,Relaxation
451,19609.54,Relaxation
451,20132.45,Relaxation
451,19695.43,Relaxation
451,20221.4,Relaxation
452,20132.45,Relaxation
452,20088.17,Relaxation
452,20812.64,Relaxation
452,19956.11,Relaxation
452,20468.75,Relaxation
452,20835.84,Relaxation
452,20882.35,Relaxation
452,20905.66,Relaxation
452,19695.43,Relaxation
452,20766.34,Relaxation
452,20582.52,Relaxation
452,20812.64,Relaxation
453,21379.31,Relaxation
454,20789.47,Relaxation
455,18417.77,Relaxation
456,20066.08,Relaxation
457,19333.81,Relaxation
458,18960.39,Relaxation
459,19460.43,Relaxation
460,20378.34,Relaxation
461,20066.08,Relaxation
462,19609.54,Relaxation
463,19803.49,Relaxation
464,19545.46,Relaxation
465,19042.55,Relaxation
466,18736.84,Relaxation
467,18777.23,Relaxation
468,19083.81,Relaxation
469,18009.58,Relaxation
470,18125,Relaxation
471,18757.02,Relaxation
472,18125,Relaxation
473,19609.54,Relaxation
474,20110.29,Relaxation
475,19956.11,Relaxation
476,18980.89,Relaxation
477,18716.69,Relaxation
478,18980.89,Relaxation
479,18960.39,Relaxation
480,18777.23,Relaxation
481,18858.35,Relaxation
482,18496.87,Relaxation
483,17819.29,Relaxation
484,17800.41,Relaxation
485,17409.64,Relaxation
486,18163.69,Relaxation
487,17464.79,Relaxation
488,18086.42,Relaxation
489,17895.1,Relaxation
490,17538.67,Relaxation
491,17762.71,Relaxation
492,18299.93,Relaxation
493,18437.5,Relaxation
494,18378.38,Relaxation
495,18757.02,Relaxation
496,17743.9,Relaxation
497,18339.1,Relaxation
498,17725.12,Relaxation
499,18797.47,Relaxation
