Time (s),Resistance (Ω),Stage
91,21621.62,Normal
92,21670.54,Normal
93,21069.8,Normal
94,20835.84,Normal
95,20835.84,Normal
96,20697.15,Normal
97,20536.91,Normal
98,20468.75,Normal
99,20355.82,Normal
100,20243.72,Normal
101,19934.21,Normal
102,20021.99,Normal
103,20000,Normal
104,19825.2,Normal
105,19846.94,Normal
106,19524.15,Normal
107,19545.46,Normal
108,20333.33,Normal
109,19312.81,Normal
110,19208.27,Normal
111,19145.91,Normal
112,19063.17,Normal
113,17952.22,Normal
114,19063.17,Normal
115,18838.03,Normal
116,18777.23,Normal
117,19524.15,Normal
118,18716.69,Normal
119,18516.71,Normal
120,18496.87,Normal
121,18398.06,Normal
122,18299.93,Normal
123,18144.33,Normal
124,18163.69,Normal
125,17933.15,Normal
126,17952.22,Normal
127,17857.14,Normal
128,18125,Normal
129,17538.67,Normal
130,17520.16,Normal
131,17318.21,Normal
132,17191.24,Normal
133,17119.21,Normal
134,17029.7,Normal
135,16923.08,Normal
136,16817.29,Normal
137,16852.46,Normal
138,16677.53,Normal
139,16677.53,Normal
140,16334.41,Normal
141,16216.39,Normal
142,16677.53,Normal
143,15950.57,Normal
144,16199.62,Normal
145,17119.21,Normal
146,18636.36,Normal
147,19312.81,Normal
148,19781.82,Normal
149,21235.7,Normal
150,21818.18,Normal
151,23319.77,Normal
152,23759.28,Normal
153,25921.05,Normal
154,25029.94,Normal
155,25454.54,Normal
156,26759.43,Normal
157,27092.39,Normal
158,26206.9,Normal
159,26142.98,Normal
160,24267.78,Normal
161,26238.94,Normal
162,26335.4,Normal
163,25332.18,Normal
164,25577.76,Normal
165,26792.45,Normal
166,26562.5,Normal
167,26142.98,Normal
168,26432.38,Normal
169,30029.33,Normal
170,28778.41,Normal
171,29299.42,Normal
172,29603.48,Normal
173,31658.19,Normal
174,31155.78,Normal
175,29603.48,Normal
176,30950,Normal
177,31956.97,Normal
178,31914.02,Normal
179,31238.67,Normal
180,30665.34,Normal
181,30705.77,Normal
182,31155.78,Normal
183,31956.97,Normal
184,33843.68,Normal
185,31280.24,Normal
186,32391.3,Normal
187,32567.57,Normal
188,30068.49,Normal
189,32173.02,Normal
190,32567.57,Normal
191,33425.24,Normal
192,33656.71,Normal
193,33471.34,Normal
194,35099.12,Normal
195,35500,Normal
196,39516.32,Normal
197,36375.99,Normal
198,35449.5,Normal
199,34901.31,Normal
200,35000,Normal
201,39878.2,Normal
202,40307.12,Normal
203,36853.55,Normal
204,36271.19,Normal
205,35703.12,Normal
206,36375.99,Normal
207,36375.99,Normal
208,36166.86,Normal
209,36375.99,Normal
210,36323.53,Normal
211,36534.09,Normal
212,35959.6,Normal
213,35805.37,Normal
214,35703.12,Normal
215,35550.61,Normal
216,34901.31,Normal
217,35449.5,Normal
218,35248.62,Normal
219,35148.84,Normal
220,33471.34,Normal
221,34852.14,Normal
222,34754.1,Normal
223,35652.18,Normal
224,37123.13,Normal
225,36907.21,Normal
226,36375.99,Normal
227,36011.24,Normal
228,35049.5,Normal
229,35550.61,Normal
230,36062.99,Normal
231,37560.98,Normal
232,38176.47,Normal
233,38176.47,Normal
234,36907.21,Normal
235,36534.09,Normal
236,36011.24,Normal
237,35754.19,Normal
238,35399.11,Normal
239,35099.12,Normal
240,35000,Normal
241,34462.54,Normal
242,34462.54,Normal
243,35248.62,Normal
244,37950.82,Normal
245,38634.2,Normal
246,37894.73,Normal
247,36961.01,Normal
248,39396.86,Normal
249,35550.61,Normal
250,34803.06,Normal
251,37505.8,Normal
252,38808.1,Normal
253,38290.09,Normal
254,35703.12,Normal
255,35754.19,Normal
256,36640.09,Normal
257,37068.97,Normal
258,36011.24,Normal
259,35348.84,Normal
260,34901.31,Stress
261,35754.19,Stress
262,39516.32,Stress
263,42232.14,Stress
264,43740.16,Stress
265,44023.75,Stress
266,43810.78,Stress
267,48167.61,Stress
268,39756.98,Stress
269,38233.21,Stress
270,37505.8,Stress
271,38233.21,Stress
272,39516.32,Stress
273,40618.05,Stress
274,40307.12,Stress
275,39878.2,Stress
276,38808.1,Stress
277,38007.04,Stress
278,40000,Stress
279,40245.4,Stress
280,39817.52,Stress
281,38924.73,Stress
282,38233.21,Stress
283,38634.2,Stress
284,38119.86,Stress
285,38518.96,Stress
286,38290.09,Stress
287,38007.04,Stress
288,37894.73,Stress
289,37341.04,Stress
290,37450.75,Stress
291,37231.83,Stress
292,37123.13,Stress
293,37286.37,Stress
294,37395.84,Stress
295,37341.04,Stress
296,37068.97,Stress
297,36640.09,Stress
298,37177.42,Stress
299,38063.38,Stress
300,37727.27,Stress
301,39456.52,Stress
302,37123.13,Stress
303,36534.09,Stress
304,34414.32,Stress
305,39218.75,Stress
306,39696.6,Stress
307,38461.54,Stress
308,37450.75,Stress
309,37286.37,Stress
310,37560.98,Stress
311,37014.92,Stress
312,37341.04,Stress
313,40996.27,Stress
314,41187.5,Stress
315,41574.3,Stress
316,40061.13,Stress
317,42634.96,Stress
318,37950.82,Stress
319,41251.56,Stress
320,39878.2,Stress
321,38404.25,Stress
322,38924.73,Stress
323,39456.52,Stress
324,40743.49,Stress
325,40183.82,Stress
326,39159.66,Stress
327,39159.66,Stress
328,39516.32,Stress
329,39277.98,Stress
330,40183.82,Stress
331,42906.98,Stress
332,42365.73,Stress
333,41901.14,Stress
334,40743.49,Stress
335,40245.4,Stress
336,40122.4,Stress
337,39277.98,Stress
338,39456.52,Stress
339,36375.99,Stress
340,40555.55,Stress
341,40122.4,Stress
342,39396.86,Stress
343,38866.35,Stress
344,38576.51,Stress
345,37727.27,Stress
346,37950.82,Stress
347,37671.71,Stress
348,38461.54,Stress
349,39756.98,Stress
350,39277.98,Stress
351,38290.09,Stress
352,37782.96,Stress
353,37560.98,Stress
354,37286.37,Stress
355,37068.97,Stress
356,37395.84,Stress
357,37395.84,Stress
358,39100.72,Stress
359,38866.35,Stress
360,38461.54,Stress
361,38176.47,Stress
362,40183.82,Stress
363,39100.72,Stress
364,38404.25,Stress
365,37727.27,Stress
366,37341.04,Stress
367,37341.04,Stress
368,36907.21,Stress
369,37123.13,Stress
370,37505.8,Stress
371,34270.27,Stress
372,37450.75,Stress
373,37395.84,Stress
374,37286.37,Stress
375,37727.27,Stress
376,38290.09,Stress
377,38007.04,Stress
378,37727.27,Stress
379,37450.75,Stress
380,36534.09,Stress
381,36323.53,Stress
382,36114.86,Stress
383,33471.34,Stress
384,35652.18,Stress
385,35148.84,Stress
386,35148.84,Stress
387,34852.14,Stress
388,34656.49,Stress
389,34803.06,Stress
390,35148.84,Stress
391,35703.12,Stress
392,35601.34,Stress
393,35198.68,Stress
394,34901.31,Stress
395,34754.1,Stress
396,34414.32,Stress
397,34270.27,Stress
398,34222.46,Stress
399,33984.96,Stress
400,33890.68,Stress
401,33890.68,Stress
402,33984.96,Stress
403,33984.96,Stress
404,33379.23,Stress
405,33379.23,Stress
406,32879.58,Stress
407,32834.73,Stress
408,32700.73,Stress
409,32745.3,Stress
410,32523.37,Stress
411,32347.46,Stress
412,32000,Stress
413,32000,Stress
414,31828.4,Stress
415,31871.17,Stress
416,32700.73,Stress
417,33517.53,Stress
418,33843.68,Stress
419,33241.82,Stress
420,30068.49,Stress
421,32700.73,Stress
422,32656.25,Stress
423,32129.63,Stress
424,31956.97,Stress
425,31871.17,Stress
426,31828.4,Stress
427,31321.9,Stress
428,31114.46,Stress
429,31321.9,Stress
430,31658.19,Stress
431,31405.46,Stress
432,31447.37,Stress
433,32129.63,Stress
434,32435.23,Stress
435,32435.23,Stress
436,33517.53,Stress
437,33984.96,Stress
438,33241.82,Stress
439,32656.25,Stress
440,32700.73,Relaxation
441,32969.57,Relaxation
442,32656.25,Relaxation
443,30265.49,Relaxation
444,32173.02,Relaxation
445,32745.3,Relaxation
446,32611.86,Relaxation
447,32523.37,Relaxation
448,32260.06,Relaxation
449,32173.02,Relaxation
450,31914.02,Relaxation
451,31914.02,Relaxation
452,34754.1,Relaxation
453,34032.26,Relaxation
454,33610.23,Relaxation
455,33517.53,Relaxation
456,33425.24,Relaxation
457,33379.23,Relaxation
458,33150.69,Relaxation
459,34901.31,Relaxation
460,34754.1,Relaxation
461,37727.27,Relaxation
462,39878.2,Relaxation
463,40493.21,Relaxation
464,41315.79,Relaxation
465,44238.41,Relaxation
466,46796.12,Relaxation
467,45866.3,Relaxation
468,44454.79,Relaxation
469,44600,Relaxation
470,48002.84,Relaxation
471,46717.45,Relaxation
472,45790.19,Relaxation
473,44819.28,Relaxation
474,43599.48,Relaxation
475,43250.98,Relaxation
476,40245.4,Relaxation
477,36166.86,Relaxation
478,40122.4,Relaxation
479,40369,Relaxation
480,41315.79,Relaxation
481,45563.09,Relaxation
482,46717.45,Relaxation
483,47433.38,Relaxation
484,46717.45,Relaxation
485,44454.79,Relaxation
486,42634.96,Relaxation
487,41444.73,Relaxation
488,42906.98,Relaxation
489,44745.99,Relaxation
490,43599.48,Relaxation
491,41315.79,Relaxation
492,42232.14,Relaxation
493,42232.14,Relaxation
494,41769.91,Relaxation
495,41769.91,Relaxation
496,42033.04,Relaxation
497,42033.04,Relaxation
498,41574.3,Relaxation
499,41187.5,Relaxation
500,40996.27,Finished
