Time (s),Resistance (Ω),Conductance (µS),Stage
320,80198.24,12.469101566318662,Stress
321,77127.66,12.965517169845421,Stress
322,81406.25,12.284069097888676,Stress
323,84791.67,11.793611329980882,Stress
324,85011.59,11.763101948804865,Stress
325,83922.02,11.915823761153508,Stress
326,77313.43,12.934363408789393,Stress
327,80397.35,12.438220911510143,Stress
328,80597.34,12.40735736439937,Stress
329,76942.67,12.996689613188625,Stress
330,76942.67,12.996689613188625,Stress
331,75490.61,13.246680613655128,Stress
332,73231.7,13.655288625008023,Stress
333,75849.05,13.184080749857777,Stress
334,75135.13,13.30935342761768,Stress
335,72560.48,13.781606736890385,Stress
336,73571.42,13.59223459327005,Stress
337,70928.85,14.098635463566659,Stress
338,70294.11,14.225942970186264,Stress
339,74259.27,13.46633221683973,Stress
340,77687.37,12.872105208349826,Stress
341,82229.73,12.161051726668688,Stress
342,76942.67,12.996689613188625,Stress
343,73401.22,13.62375175780457,Stress
344,74958.51,13.340713415995063,Stress
345,71736.52,13.939901182828494,Stress
346,80000,12.5,Stress
347,78254.31,12.778848858292918,Stress
348,73742.34,13.560730511128343,Stress
349,72560.48,13.781606736890385,Stress
350,73742.34,13.560730511128343,Stress
351,80198.24,12.469101566318662,Stress
352,81816.14,12.222527242179844,Stress
353,81816.14,12.222527242179844,Stress
354,86808.51,11.519607927840255,Stress
355,85454.55,11.702127037120903,Stress
356,85232.55,11.732606850317161,Stress
357,83922.02,11.915823761153508,Stress
358,78254.31,12.778848858292918,Stress
359,75849.05,13.184080749857777,Stress
360,81202.67,12.314866001327298,Stress
361,79215.69,12.623761782545857,Stress
362,80798.23,12.376508742827658,Stress
363,87037.91,11.489246467430112,Stress
364,88201.44,11.337683375690919,Stress
365,94731.45,10.556156376789335,Stress
366,90614.25,11.035791831858676,Stress
367,85232.55,11.732606850317161,Stress
368,85454.55,11.702127037120903,Stress
369,82229.73,12.161051726668688,Stress
370,82022.48,12.191779619440915,Stress
371,79606.13,12.561846681907536,Stress
372,76392.41,13.090305699218023,Stress
373,73231.7,13.655288625008023,Stress
374,70294.11,14.225942970186264,Stress
375,71573.7,13.971612477767671,Stress
376,76210.53,13.12154632699707,Stress
377,78444.93,12.74779644777553,Stress
378,83493.15,11.97703045100107,Stress
379,81816.14,12.222527242179844,Stress
380,80397.35,12.438220911510143,Stress
381,79606.13,12.561846681907536,Stress
382,78254.31,12.778848858292918,Stress
383,80597.34,12.40735736439937,Stress
384,80397.35,12.438220911510143,Stress
385,79802.63,12.530915334494614,Stress
386,81610.73,12.25329071312069,Stress
387,79606.13,12.561846681907536,Stress
388,78636.36,12.71676359383878,Stress
389,83280.18,12.007658965194361,Stress
390,78828.63,12.685746282790909,Stress
391,78444.93,12.74779644777553,Stress
392,78064.52,12.809916720169419,Stress
393,77687.37,12.872105208349826,Stress
394,77875.54,12.841002450833729,Stress
395,76575.05,13.059083866089543,Stress
396,78636.36,12.71676359383878,Stress
397,74958.51,13.340713415995063,Stress
398,80000,12.5,Stress
399,81610.73,12.25329071312069,Stress
400,85232.55,11.732606850317161,Stress
401,82647.05,12.099645419890969,Stress
402,78064.52,12.809916720169419,Stress
403,73231.7,13.655288625008023,Stress
404,71573.7,13.971612477767671,Stress
405,70136.98,14.257813780975457,Stress
406,75669.46,13.215371168236167,Stress
407,72727.27,13.750000515625018,Stress
408,79215.69,12.623761782545857,Stress
409,79410.48,12.592796316052995,Stress
410,78636.36,12.71676359383878,Stress
411,76210.53,13.12154632699707,Stress
412,76942.67,12.996689613188625,Stress
413,75849.05,13.184080749857777,Stress
414,75849.05,13.184080749857777,Stress
415,75312.5,13.278008298755188,Stress
416,77875.54,12.841002450833729,Stress
417,78254.31,12.778848858292918,Stress
418,78254.31,12.778848858292918,Stress
419,74782.61,13.372092790021638,Stress
420,73571.42,13.59223459327005,Stress
421,73231.7,13.655288625008023,Stress
422,75669.46,13.215371168236167,Stress
423,74259.27,13.46633221683973,Stress
424,81406.25,12.284069097888676,Stress
425,89393.2,11.186533203867857,Stress
426,88437.5,11.307420494699647,Stress
427,81406.25,12.284069097888676,Stress
428,76942.67,12.996689613188625,Stress
429,73062.88,13.686840704883245,Stress
430,72228.92,13.844869894219656,Stress
431,70451.87,14.194087396118798,Stress
432,70136.98,14.257813780975457,Stress
433,70136.98,14.257813780975457,Stress
434,70451.87,14.194087396118798,Stress
435,71411.53,14.003340917075997,Stress
436,72394.36,13.813230754439987,Stress
437,76210.53,13.12154632699707,Stress
438,81000,12.345679012345679,Stress
439,85232.55,11.732606850317161,Stress
440,84791.67,11.793611329980882,Relaxation
441,81610.73,12.25329071312069,Relaxation
442,78254.31,12.778848858292918,Relaxation
443,71899.99,13.90820777582862,Relaxation
444,71089.11,14.066852152179145,Relaxation
445,70136.98,14.257813780975457,Relaxation
446,70136.98,14.257813780975457,Relaxation
447,78254.31,12.778848858292918,Relaxation
448,82437.92,12.13034001828285,Relaxation
449,86126.76,11.610793207593087,Relaxation
450,87966.51,11.367962648512485,Relaxation
451,84791.67,11.793611329980882,Relaxation
452,81816.14,12.222527242179844,Relaxation
453,78254.31,12.778848858292918,Relaxation
454,75490.61,13.246680613655128,Relaxation
455,70136.98,14.257813780975457,Relaxation
456,70136.98,14.257813780975457,Relaxation
457,72064.13,13.876529141474405,Relaxation
458,71573.7,13.971612477767671,Relaxation
459,72560.48,13.781606736890385,Relaxation
460,70928.85,14.098635463566659,Relaxation
461,71736.52,13.939901182828494,Relaxation
462,67410.2,14.83455026093974,Relaxation
463,70136.98,14.257813780975457,Relaxation
464,67556.82,14.802354521719641,Relaxation
465,67556.82,14.802354521719641,Relaxation
466,67118.65,14.8989885821601,Relaxation
467,70136.98,14.257813780975457,Relaxation
468,70769.23,14.13043493620038,Relaxation
469,76392.41,13.090305699218023,Relaxation
470,74958.51,13.340713415995063,Relaxation
471,72560.48,13.781606736890385,Relaxation
472,70451.87,14.194087396118798,Relaxation
473,70769.23,14.13043493620038,Relaxation
474,72228.92,13.844869894219656,Relaxation
475,72228.92,13.844869894219656,Relaxation
476,70928.85,14.098635463566659,Relaxation
477,70136.98,14.257813780975457,Relaxation
478,67556.82,14.802354521719641,Relaxation
479,66542.05,15.028091259586981,Relaxation
480,67118.65,14.8989885821601,Relaxation
481,66973.69,14.93123643030569,Relaxation
482,65000,15.384615384615383,Relaxation
483,67556.82,14.802354521719641,Relaxation
484,63783.79,15.677964573757688,Relaxation
485,63387.1,15.77608062208241,Relaxation
486,63916.97,15.64529732870629,Relaxation
487,64050.63,15.612648931009733,Relaxation
488,71089.11,14.066852152179145,Relaxation
489,71250,14.035087719298247,Relaxation
490,71899.99,13.90820777582862,Relaxation
491,72560.48,13.781606736890385,Relaxation
492,71899.99,13.90820777582862,Relaxation
493,67556.82,14.802354521719641,Relaxation
494,66685.4,14.995786184082274,Relaxation
495,70136.98,14.257813780975457,Relaxation
496,75849.05,13.184080749857777,Relaxation
497,77127.66,12.965517169845421,Relaxation
498,76210.53,13.12154632699707,Relaxation
499,75312.5,13.278008298755188,Relaxation
