Time,Resistance (Ohms),Stage
194,-47713.13,Normal - Watch Video (4 min)
195,-48170.56,Normal - Watch Video (4 min)
196,-48170.56,Normal - Watch Video (4 min)
197,-48016.41,Normal - Watch Video (4 min)
198,-47863.95,Normal - Watch Video (4 min)
199,-47863.95,Normal - Watch Video (4 min)
200,-47675.68,Normal - Watch Video (4 min)
201,-47343.12,Normal - Watch Video (4 min)
202,-47270.3,Normal - Watch Video (4 min)
203,-47234.04,Normal - Watch Video (4 min)
204,-47234.04,Normal - Watch Video (4 min)
205,-47018.47,Normal - Watch Video (4 min)
206,-46841.41,Normal - Watch Video (4 min)
207,-47234.04,Normal - Watch Video (4 min)
208,-47343.12,Normal - Watch Video (4 min)
209,-47788.33,Normal - Watch Video (4 min)
210,-47901.91,Normal - Watch Video (4 min)
211,-48248.28,Normal - Watch Video (4 min)
212,-48404.99,Normal - Watch Video (4 min)
213,-48054.79,Normal - Watch Video (4 min)
214,-48248.28,Normal - Watch Video (4 min)
215,-48764.05,Normal - Watch Video (4 min)
216,-49173.79,Normal - Watch Video (4 min)
217,-49724.24,Normal - Watch Video (4 min)
218,-50476.19,Normal - Watch Video (4 min)
219,-50385.76,Normal - Watch Video (4 min)
220,-50340.74,Normal - Watch Video (4 min)
221,-49854.23,Normal - Watch Video (4 min)
222,-49767.44,Normal - Watch Video (4 min)
223,-49767.44,Normal - Watch Video (4 min)
224,-50612.86,Normal - Watch Video (4 min)
225,-50476.19,Normal - Watch Video (4 min)
226,-49810.77,Normal - Watch Video (4 min)
227,-49985.36,Normal - Watch Video (4 min)
228,-50206.49,Normal - Watch Video (4 min)
229,-50704.65,Normal - Watch Video (4 min)
230,-50889.89,Normal - Watch Video (4 min)
231,-50983.36,Normal - Watch Video (4 min)
232,-50521.61,Normal - Watch Video (4 min)
233,-49985.36,Normal - Watch Video (4 min)
234,-49810.77,Normal - Watch Video (4 min)
235,-49767.44,Normal - Watch Video (4 min)
236,-49767.44,Normal - Watch Video (4 min)
237,-49638.21,Normal - Watch Video (4 min)
238,-49215.41,Normal - Watch Video (4 min)
239,-49638.21,Normal - Watch Video (4 min)
240,-49638.21,Normal - Watch Video (4 min)
241,-49132.29,Normal - Watch Video (4 min)
242,-49132.29,Normal - Watch Video (4 min)
243,-49090.91,Normal - Watch Video (4 min)
244,-49467.62,Normal - Watch Video (4 min)
245,-49340.97,Normal - Watch Video (4 min)
246,-49854.23,Normal - Watch Video (4 min)
247,-49681.16,Normal - Watch Video (4 min)
248,-49724.24,Normal - Watch Video (4 min)
249,-49595.37,Normal - Watch Video (4 min)
250,-49595.37,Normal - Watch Video (4 min)
251,-49724.24,Normal - Watch Video (4 min)
252,-49552.67,Normal - Watch Video (4 min)
253,-49897.81,Normal - Watch Video (4 min)
254,-49767.44,Normal - Watch Video (4 min)
255,-49638.21,Normal - Watch Video (4 min)
256,-49299,Normal - Watch Video (4 min)
257,-49299,Normal - Watch Video (4 min)
258,-48845.07,Normal - Watch Video (4 min)
259,-48723.7,Normal - Watch Video (4 min)
260,-48523.68,Remove 5 Easy Pieces (3 min)
261,-48444.45,Remove 5 Easy Pieces (3 min)
262,-48723.7,Remove 5 Easy Pieces (3 min)
263,-49132.29,Remove 5 Easy Pieces (3 min)
264,-52150.71,Remove 5 Easy Pieces (3 min)
265,-52820.51,Remove 5 Easy Pieces (3 min)
266,-52820.51,Remove 5 Easy Pieces (3 min)
267,-52768,Remove 5 Easy Pieces (3 min)
268,-52302.84,Remove 5 Easy Pieces (3 min)
269,-52050.08,Remove 5 Easy Pieces (3 min)
270,-51459.29,Remove 5 Easy Pieces (3 min)
271,-51653.79,Remove 5 Easy Pieces (3 min)
272,-51950.08,Remove 5 Easy Pieces (3 min)
273,-52000,Remove 5 Easy Pieces (3 min)
274,-52000,Remove 5 Easy Pieces (3 min)
275,-51850.7,Remove 5 Easy Pieces (3 min)
276,-51653.79,Remove 5 Easy Pieces (3 min)
277,-51702.79,Remove 5 Easy Pieces (3 min)
278,-52456.42,Remove 5 Easy Pieces (3 min)
279,-52715.66,Remove 5 Easy Pieces (3 min)
280,-52456.42,Remove 5 Easy Pieces (3 min)
281,-53139.16,Remove 5 Easy Pieces (3 min)
282,-57577.98,Remove 5 Easy Pieces (3 min)
283,-58787.88,Remove 5 Easy Pieces (3 min)
284,-59158.7,Remove 5 Easy Pieces (3 min)
285,-58787.88,Remove 5 Easy Pieces (3 min)
286,-58568.74,Remove 5 Easy Pieces (3 min)
287,-57855.82,Remove 5 Easy Pieces (3 min)
288,-58714.55,Remove 5 Easy Pieces (3 min)
289,-58787.88,Remove 5 Easy Pieces (3 min)
290,-58935.36,Remove 5 Easy Pieces (3 min)
291,-58935.36,Remove 5 Easy Pieces (3 min)
292,-58714.55,Remove 5 Easy Pieces (3 min)
293,-58137.8,Remove 5 Easy Pieces (3 min)
294,-57372.26,Remove 5 Easy Pieces (3 min)
295,-57304.19,Remove 5 Easy Pieces (3 min)
296,-57785.98,Remove 5 Easy Pieces (3 min)
297,-57996.29,Remove 5 Easy Pieces (3 min)
298,-57996.29,Remove 5 Easy Pieces (3 min)
299,-57716.39,Remove 5 Easy Pieces (3 min)
300,-57855.82,Remove 5 Easy Pieces (3 min)
301,-58352.06,Remove 5 Easy Pieces (3 min)
302,-61373.74,Remove 5 Easy Pieces (3 min)
303,-61042.09,Remove 5 Easy Pieces (3 min)
304,-61207.24,Remove 5 Easy Pieces (3 min)
305,-60078.28,Remove 5 Easy Pieces (3 min)
306,-59233.71,Remove 5 Easy Pieces (3 min)
307,-60078.28,Remove 5 Easy Pieces (3 min)
308,-60156.86,Remove 5 Easy Pieces (3 min)
309,-60394.48,Remove 5 Easy Pieces (3 min)
310,-60078.28,Remove 5 Easy Pieces (3 min)
311,-61042.09,Remove 5 Easy Pieces (3 min)
312,-61290.32,Remove 5 Easy Pieces (3 min)
313,-61290.32,Remove 5 Easy Pieces (3 min)
314,-60878.24,Remove 5 Easy Pieces (3 min)
315,-60394.48,Remove 5 Easy Pieces (3 min)
316,-61042.09,Remove 5 Easy Pieces (3 min)
317,-61710.79,Remove 5 Easy Pieces (3 min)
318,-63854.39,Remove 5 Easy Pieces (3 min)
319,-65209.71,Remove 5 Easy Pieces (3 min)
320,-64716.16,Remove 5 Easy Pieces (3 min)
321,-63948.5,Remove 5 Easy Pieces (3 min)
322,-63574.47,Remove 5 Easy Pieces (3 min)
323,-63667.38,Remove 5 Easy Pieces (3 min)
324,-64137.93,Remove 5 Easy Pieces (3 min)
325,-64043.01,Remove 5 Easy Pieces (3 min)
326,-64137.93,Remove 5 Easy Pieces (3 min)
327,-64618.74,Remove 5 Easy Pieces (3 min)
328,-65209.71,Remove 5 Easy Pieces (3 min)
329,-64233.26,Remove 5 Easy Pieces (3 min)
330,-64137.93,Remove 5 Easy Pieces (3 min)
331,-63667.38,Remove 5 Easy Pieces (3 min)
332,-65209.71,Remove 5 Easy Pieces (3 min)
333,-66334.84,Remove 5 Easy Pieces (3 min)
334,-66651.48,Remove 5 Easy Pieces (3 min)
335,-66022.47,Remove 5 Easy Pieces (3 min)
336,-65816.55,Remove 5 Easy Pieces (3 min)
337,-66757.99,Remove 5 Easy Pieces (3 min)
338,-68646.08,Remove 5 Easy Pieces (3 min)
339,-69230.77,Remove 5 Easy Pieces (3 min)
340,-68646.08,Remove 5 Easy Pieces (3 min)
341,-69829.69,Remove 5 Easy Pieces (3 min)
342,-69349.4,Remove 5 Easy Pieces (3 min)
343,-69349.4,Remove 5 Easy Pieces (3 min)
344,-70818.86,Remove 5 Easy Pieces (3 min)
345,-71328.32,Remove 5 Easy Pieces (3 min)
346,-71457.29,Remove 5 Easy Pieces (3 min)
347,-71848.1,Remove 5 Easy Pieces (3 min)
348,-69951.22,Remove 5 Easy Pieces (3 min)
349,-71072.32,Remove 5 Easy Pieces (3 min)
350,-72378.52,Remove 5 Easy Pieces (3 min)
351,-71848.1,Remove 5 Easy Pieces (3 min)
352,-72647.81,Remove 5 Easy Pieces (3 min)
353,-71586.9,Remove 5 Easy Pieces (3 min)
354,-70945.27,Remove 5 Easy Pieces (3 min)
355,-70073.35,Remove 5 Easy Pieces (3 min)
356,-70567.9,Remove 5 Easy Pieces (3 min)
357,-71200,Remove 5 Easy Pieces (3 min)
358,-70818.86,Remove 5 Easy Pieces (3 min)
359,-70443.35,Remove 5 Easy Pieces (3 min)
360,-68995.22,Remove 5 Easy Pieces (3 min)
361,-69112.71,Remove 5 Easy Pieces (3 min)
362,-69468.6,Remove 5 Easy Pieces (3 min)
363,-73333.34,Remove 5 Easy Pieces (3 min)
365,-71457.29,Remove 5 Easy Pieces (3 min)
366,-71200,Remove 5 Easy Pieces (3 min)
366,-70945.27,Remove 5 Easy Pieces (3 min)
367,-71072.32,Remove 5 Easy Pieces (3 min)
368,-71200,Remove 5 Easy Pieces (3 min)
369,-72919.9,Remove 5 Easy Pieces (3 min)
370,-74613.34,Remove 5 Easy Pieces (3 min)
371,-75202.16,Remove 5 Easy Pieces (3 min)
372,-73333.34,Remove 5 Easy Pieces (3 min)
373,-72919.9,Remove 5 Easy Pieces (3 min)
374,-72512.82,Remove 5 Easy Pieces (3 min)
375,-74036.94,Remove 5 Easy Pieces (3 min)
376,-73472.59,Remove 5 Easy Pieces (3 min)
377,-72111.96,Remove 5 Easy Pieces (3 min)
378,-70945.27,Remove 5 Easy Pieces (3 min)
379,-68995.22,Remove 5 Easy Pieces (3 min)
380,-69230.77,Remove 5 Easy Pieces (3 min)
381,-68188.23,Remove 5 Easy Pieces (3 min)
382,-68301.89,Remove 5 Easy Pieces (3 min)
383,-67517.4,Remove 5 Easy Pieces (3 min)
384,-68646.08,Remove 5 Easy Pieces (3 min)
385,-68416.08,Remove 5 Easy Pieces (3 min)
386,-68188.23,Remove 5 Easy Pieces (3 min)
387,-67407.41,Remove 5 Easy Pieces (3 min)
388,-68878.28,Remove 5 Easy Pieces (3 min)
389,-71328.32,Remove 5 Easy Pieces (3 min)
390,-72378.52,Remove 5 Easy Pieces (3 min)
391,-73333.34,Remove 5 Easy Pieces (3 min)
392,-72512.82,Remove 5 Easy Pieces (3 min)
393,-70818.86,Remove 5 Easy Pieces (3 min)
394,-69349.4,Remove 5 Easy Pieces (3 min)
395,-68646.08,Remove 5 Easy Pieces (3 min)
396,-69468.6,Remove 5 Easy Pieces (3 min)
397,-68646.08,Remove 5 Easy Pieces (3 min)
399,-67850.47,Remove 5 Easy Pieces (3 min)
399,-67738.93,Remove 5 Easy Pieces (3 min)
400,-68416.08,Remove 5 Easy Pieces (3 min)
401,-69112.71,Remove 5 Easy Pieces (3 min)
402,-71457.29,Remove 5 Easy Pieces (3 min)
403,-71979.7,Remove 5 Easy Pieces (3 min)
404,-72111.96,Remove 5 Easy Pieces (3 min)
405,-72111.96,Remove 5 Easy Pieces (3 min)
406,-70693.07,Remove 5 Easy Pieces (3 min)
407,-69829.69,Remove 5 Easy Pieces (3 min)
408,-71200,Remove 5 Easy Pieces (3 min)
409,-73753.28,Remove 5 Easy Pieces (3 min)
410,-72647.81,Remove 5 Easy Pieces (3 min)
411,-71979.7,Remove 5 Easy Pieces (3 min)
412,-71200,Remove 5 Easy Pieces (3 min)
413,-69349.4,Remove 5 Easy Pieces (3 min)
414,-68530.8,Remove 5 Easy Pieces (3 min)
415,-67738.93,Remove 5 Easy Pieces (3 min)
416,-67627.91,Remove 5 Easy Pieces (3 min)
417,-68995.22,Remove 5 Easy Pieces (3 min)
418,-68530.8,Remove 5 Easy Pieces (3 min)
419,-67738.93,Remove 5 Easy Pieces (3 min)
420,-67297.92,Remove 5 Easy Pieces (3 min)
421,-67080.46,Remove 5 Easy Pieces (3 min)
422,-67297.92,Remove 5 Easy Pieces (3 min)
423,-67407.41,Remove 5 Easy Pieces (3 min)
424,-67407.41,Remove 5 Easy Pieces (3 min)
425,-69349.4,Remove 5 Easy Pieces (3 min)
426,-70945.27,Remove 5 Easy Pieces (3 min)
427,-71200,Remove 5 Easy Pieces (3 min)
428,-72111.96,Remove 5 Easy Pieces (3 min)
429,-71457.29,Remove 5 Easy Pieces (3 min)
430,-70567.9,Remove 5 Easy Pieces (3 min)
431,-69468.6,Remove 5 Easy Pieces (3 min)
432,-67962.53,Remove 5 Easy Pieces (3 min)
433,-67407.41,Remove 5 Easy Pieces (3 min)
434,-67297.92,Remove 5 Easy Pieces (3 min)
435,-65919.28,Remove 5 Easy Pieces (3 min)
436,-66126.13,Remove 5 Easy Pieces (3 min)
437,-66334.84,Remove 5 Easy Pieces (3 min)
438,-65919.28,Remove 5 Easy Pieces (3 min)
439,-65612.47,Remove 5 Easy Pieces (3 min)
440,-65010.99,Remove 12 Pieces with Noise (1 min)
441,-64814,Remove 12 Pieces with Noise (1 min)
442,-63948.5,Remove 12 Pieces with Noise (1 min)
443,-65010.99,Remove 12 Pieces with Noise (1 min)
444,-67738.93,Remove 12 Pieces with Noise (1 min)
445,-67962.53,Remove 12 Pieces with Noise (1 min)
446,-67627.91,Remove 12 Pieces with Noise (1 min)
447,-68416.08,Remove 12 Pieces with Noise (1 min)
448,-68188.23,Remove 12 Pieces with Noise (1 min)
449,-67407.41,Remove 12 Pieces with Noise (1 min)
450,-66864.99,Remove 12 Pieces with Noise (1 min)
451,-66230.25,Remove 12 Pieces with Noise (1 min)
452,-66230.25,Remove 12 Pieces with Noise (1 min)
453,-67080.46,Remove 12 Pieces with Noise (1 min)
454,-68530.8,Remove 12 Pieces with Noise (1 min)
455,-68995.22,Remove 12 Pieces with Noise (1 min)
456,-68995.22,Remove 12 Pieces with Noise (1 min)
457,-67627.91,Remove 12 Pieces with Noise (1 min)
458,-67407.41,Remove 12 Pieces with Noise (1 min)
459,-68530.8,Remove 12 Pieces with Noise (1 min)
460,-67627.91,Remove 12 Pieces with Noise (1 min)
461,-67188.94,Remove 12 Pieces with Noise (1 min)
462,-66972.48,Remove 12 Pieces with Noise (1 min)
463,-67080.46,Remove 12 Pieces with Noise (1 min)
464,-66757.99,Remove 12 Pieces with Noise (1 min)
465,-67188.94,Remove 12 Pieces with Noise (1 min)
466,-67962.53,Remove 12 Pieces with Noise (1 min)
467,-68301.89,Remove 12 Pieces with Noise (1 min)
468,-67850.47,Remove 12 Pieces with Noise (1 min)
469,-68188.23,Remove 12 Pieces with Noise (1 min)
470,-70818.86,Remove 12 Pieces with Noise (1 min)
471,-71328.32,Remove 12 Pieces with Noise (1 min)
472,-71328.32,Remove 12 Pieces with Noise (1 min)
473,-72919.9,Remove 12 Pieces with Noise (1 min)
474,-74759.36,Remove 12 Pieces with Noise (1 min)
475,-74906.16,Remove 12 Pieces with Noise (1 min)
476,-74179.89,Remove 12 Pieces with Noise (1 min)
477,-73472.59,Remove 12 Pieces with Noise (1 min)
478,-73472.59,Remove 12 Pieces with Noise (1 min)
479,-73472.59,Remove 12 Pieces with Noise (1 min)
480,-72783.51,Remove 12 Pieces with Noise (1 min)
481,-72378.52,Remove 12 Pieces with Noise (1 min)
482,-73472.59,Remove 12 Pieces with Noise (1 min)
483,-77047.35,Remove 12 Pieces with Noise (1 min)
484,-79708.45,Remove 12 Pieces with Noise (1 min)
485,-77690.14,Remove 12 Pieces with Noise (1 min)
486,-78017,Remove 12 Pieces with Noise (1 min)
487,-76109.59,Remove 12 Pieces with Noise (1 min)
488,-75351.35,Remove 12 Pieces with Noise (1 min)
489,-74036.94,Remove 12 Pieces with Noise (1 min)
491,-77047.35,Remove 12 Pieces with Noise (1 min)
491,-76574.59,Remove 12 Pieces with Noise (1 min)
492,-77528.09,Remove 12 Pieces with Noise (1 min)
493,-77366.95,Remove 12 Pieces with Noise (1 min)
494,-76574.59,Remove 12 Pieces with Noise (1 min)
495,-75351.35,Remove 12 Pieces with Noise (1 min)
496,-77690.14,Remove 12 Pieces with Noise (1 min)
497,-78850.58,Remove 12 Pieces with Noise (1 min)
498,-80771.52,Remove 12 Pieces with Noise (1 min)
499,-80591.72,Remove 12 Pieces with Noise (1 min)
500,-78681.95,Relaxation with Music (1 min)
501,-76731.3,Relaxation with Music (1 min)
502,-75956.28,Relaxation with Music (1 min)
503,-76418.73,Relaxation with Music (1 min)
504,-77366.95,Relaxation with Music (1 min)
505,-75956.28,Relaxation with Music (1 min)
506,-75652.17,Relaxation with Music (1 min)
507,-82822.09,Relaxation with Music (1 min)
508,-85222.93,Relaxation with Music (1 min)
509,-85222.93,Relaxation with Music (1 min)
510,-84200.63,Relaxation with Music (1 min)
511,-83209.87,Relaxation with Music (1 min)
512,-80952.38,Relaxation with Music (1 min)
513,-81686.75,Relaxation with Music (1 min)
527,-86064.52,Relaxation with Music (1 min)
527,-84000,Relaxation with Music (1 min)
527,-84200.63,Relaxation with Music (1 min)
527,-84000,Relaxation with Music (1 min)
527,-84200.63,Relaxation with Music (1 min)
527,-83800.62,Relaxation with Music (1 min)
528,-80952.38,Relaxation with Music (1 min)
529,-80952.38,Relaxation with Music (1 min)
529,-80952.38,Relaxation with Music (1 min)
529,-79883.04,Relaxation with Music (1 min)
530,-79883.04,Relaxation with Music (1 min)
530,-79708.45,Relaxation with Music (1 min)
530,-80058.65,Relaxation with Music (1 min)
531,-80952.38,Relaxation with Music (1 min)
532,-80952.38,Relaxation with Music (1 min)
533,-81873.11,Relaxation with Music (1 min)
534,-81501.5,Relaxation with Music (1 min)
535,-83602.48,Relaxation with Music (1 min)
537,-89897.61,Relaxation with Music (1 min)
540,-89897.61,Relaxation with Music (1 min)
543,-85852.09,Relaxation with Music (1 min)
544,-88494.98,Relaxation with Music (1 min)
544,-88956.23,Relaxation with Music (1 min)
544,-88724.84,Relaxation with Music (1 min)
545,-88724.84,Relaxation with Music (1 min)
546,-88494.98,Relaxation with Music (1 min)
547,-87147.54,Relaxation with Music (1 min)
548,-86710.1,Relaxation with Music (1 min)
549,-84200.63,Relaxation with Music (1 min)
551,-83800.62,Relaxation with Music (1 min)
554,-82060.61,Relaxation with Music (1 min)
556,-79362.32,Relaxation with Music (1 min)
556,-80952.38,Relaxation with Music (1 min)
556,-80771.52,Relaxation with Music (1 min)
556,-80952.38,Relaxation with Music (1 min)
557,-80058.65,Relaxation with Music (1 min)
558,-79708.45,Relaxation with Music (1 min)
558,-80058.65,Relaxation with Music (1 min)
559,-78514.29,Relaxation with Music (1 min)
560,-78347.58,Session Finished
561,-77047.35,Session Finished
565,-79190.75,Session Finished
565,-78347.58,Session Finished
565,-79020.17,Session Finished
563,-76418.73,Session Finished
566,-79708.45,Session Finished
567,-80952.38,Session Finished
571,-78514.29,Session Finished
572,-76418.73,Session Finished
573,-75652.17,Session Finished
575,-73753.28,Session Finished
575,-74468.09,Session Finished
575,-74179.89,Session Finished
575,-73472.59,Session Finished
576,-73753.28,Session Finished
577,-73194.8,Session Finished
578,-72647.81,Session Finished
579,-72512.82,Session Finished
580,-72378.52,Session Finished
581,-73472.59,Session Finished
582,-73472.59,Session Finished
583,-73333.34,Session Finished
584,-71848.1,Session Finished
585,-71072.32,Session Finished
586,-71200,Session Finished
587,-70319.41,Session Finished
588,-70443.35,Session Finished
589,-69708.73,Session Finished
590,-68995.22,Session Finished
591,-68416.08,Session Finished
592,-67962.53,Session Finished
593,-67297.92,Session Finished
594,-67297.92,Session Finished
595,-66972.48,Session Finished
596,-66439.91,Session Finished
597,-66230.25,Session Finished
598,-66864.99,Session Finished
599,-66230.25,Session Finished
600,-65714.29,Session Finished
602,-65714.29,Session Finished
603,-65714.29,Session Finished
603,-65511.11,Session Finished
604,-65919.28,Session Finished
605,-65010.99,Session Finished
606,-66022.47,Session Finished
607,-66230.25,Calibration (20s)
608,-67188.94,Calibration (20s)
609,-67188.94,Calibration (20s)
610,-65919.28,Calibration (20s)
612,-30957.73,Calibration (20s)
615,-30946.02,Calibration (20s)
615,-30940.17,Calibration (20s)
