Time (s),Resistance (Ω),Stage
155,14216.44,Normal
156,14159.29,Normal
157,14173.55,Normal
158,13656.84,Normal
159,13643.19,Normal
160,14102.41,Normal
161,14102.41,Normal
162,13849.74,Normal
163,14074.08,Normal
164,13520.97,Normal
165,13919.39,Normal
166,13961.38,Normal
167,14003.52,Normal
168,13480.5,Normal
169,13919.39,Normal
170,13739.13,Normal
171,13697.92,Normal
172,13975.41,Normal
173,13480.5,Normal
174,13961.38,Normal
175,13919.39,Normal
176,13534.48,Normal
177,14045.8,Normal
178,13752.9,Normal
179,13480.5,Normal
180,13919.39,Normal
181,13711.64,Normal
182,13905.43,Normal
183,13905.43,Normal
184,13905.43,Normal
185,13739.13,Normal
186,13794.31,Normal
187,13919.39,Normal
188,13725.38,Normal
189,13794.31,Normal
190,13919.39,Normal
191,13919.39,Normal
192,13835.85,Normal
193,13919.39,Normal
194,13919.39,Normal
195,13933.37,Normal
196,13933.37,Normal
197,13480.5,Normal
198,13835.85,Normal
199,13919.39,Normal
200,13752.9,Normal
201,13766.69,Normal
202,13739.13,Normal
203,13821.99,Normal
204,13780.49,Normal
205,13794.31,Normal
206,13947.37,Normal
207,13480.5,Normal
208,13989.46,Normal
209,13520.97,Normal
210,13821.99,Normal
211,13919.39,Normal
212,13440.18,Normal
213,13561.57,Normal
214,13933.37,Normal
215,13961.38,Normal
216,14017.6,Normal
217,13656.84,Normal
218,13989.46,Normal
219,13480.5,Normal
220,13561.57,Normal
221,13480.5,Normal
222,13711.64,Normal
223,13933.37,Normal
224,13961.38,Normal
225,13725.38,Normal
226,13575.13,Normal
227,13656.84,Normal
228,13507.46,Normal
229,13919.39,Normal
230,13919.39,Normal
231,13725.38,Normal
232,13919.39,Normal
233,13467.05,Normal
234,13507.46,Normal
235,14003.52,Normal
236,14045.8,Normal
237,14003.52,Normal
238,13697.92,Normal
239,13919.39,Normal
240,13877.55,Normal
241,13453.61,Normal
242,13643.19,Normal
243,14003.52,Normal
244,13863.64,Normal
245,13989.46,Normal
246,13947.37,Normal
247,13989.46,Normal
248,13725.38,Normal
249,14074.08,Normal
250,13933.37,Normal
251,13602.3,Normal
252,14447.76,Normal
253,14389.52,Normal
254,15076.55,Normal
255,15514.02,Normal
256,15340.35,Normal
257,15593.75,Normal
258,16099.43,Normal
259,16677.53,Normal
260,17065.43,Stress
261,17155.17,Stress
262,17191.24,Stress
263,16677.53,Stress
264,16817.29,Stress
265,17391.3,Stress
266,17557.2,Stress
267,17725.12,Stress
268,18105.7,Stress
269,17819.29,Stress
270,19312.81,Stress
271,19021.97,Stress
272,20132.45,Stress
273,20132.45,Stress
274,20812.64,Stress
275,22218.73,Stress
276,22733.81,Stress
277,22448.49,Stress
278,22733.81,Stress
279,23211.68,Stress
280,22838.81,Stress
281,23050.85,Stress
282,22944.49,Stress
283,24068.22,Stress
284,22918.01,Stress
285,24039.9,Stress
286,23815.03,Stress
287,23455.88,Stress
288,22812.5,Stress
289,24880.75,Stress
290,24469.7,Stress
291,24703.39,Stress
292,25271.32,Stress
293,24703.39,Stress
294,25577.76,Stress
295,28022.29,Stress
296,26464.83,Stress
297,26367.67,Stress
298,27465.69,Stress
299,27568.81,Stress
300,28271.03,Stress
301,26858.69,Stress
302,27951.81,Stress
303,28164.03,Stress
304,27637.87,Stress
305,28093.02,Stress
306,28559.32,Stress
307,28306.83,Stress
308,28093.02,Stress
309,28306.83,Stress
310,28306.83,Stress
311,28271.03,Stress
312,27987.01,Stress
313,27637.87,Stress
314,27741.94,Stress
315,27951.81,Stress
316,27534.37,Stress
317,27092.39,Stress
318,27058.82,Stress
319,26991.87,Stress
320,27568.81,Stress
321,27092.39,Stress
322,26367.67,Stress
323,25546.88,Stress
324,25393.26,Stress
325,26726.46,Stress
326,27092.39,Stress
327,26891.89,Stress
328,26595.18,Stress
329,26079.29,Stress
330,26432.38,Stress
331,25362.69,Stress
332,26015.83,Stress
333,26047.54,Stress
334,26627.91,Stress
335,26792.45,Stress
336,28022.29,Stress
337,27159.71,Stress
338,27397.26,Stress
339,26759.43,Stress
340,27295.08,Stress
341,26595.18,Stress
342,26627.91,Stress
343,26991.87,Stress
344,26726.46,Stress
345,25454.54,Stress
346,26367.67,Stress
347,26529.88,Stress
348,25921.05,Stress
349,26047.54,Stress
350,26303.19,Stress
351,25546.88,Stress
352,26464.83,Stress
353,26111.11,Stress
354,26142.98,Stress
355,26047.54,Stress
356,24940.27,Stress
357,25089.97,Stress
358,25362.69,Stress
359,25826.77,Stress
360,25059.93,Stress
361,25485.27,Stress
362,24674.01,Stress
363,25210.66,Stress
364,24762.31,Stress
365,26015.83,Stress
366,25858.14,Stress
367,24469.7,Stress
368,24354.03,Stress
369,24644.67,Stress
370,25059.93,Stress
371,24703.39,Stress
372,24880.75,Stress
373,23401.31,Stress
374,24615.38,Stress
375,24880.75,Stress
376,24469.7,Stress
377,22944.49,Stress
378,22865.17,Stress
379,24325.23,Stress
380,24125,Stress
381,22944.49,Stress
382,24039.9,Stress
383,24181.97,Stress
384,23983.4,Stress
385,22681.56,Stress
386,22525.81,Stress
387,23648.31,Stress
388,24970.11,Stress
389,24940.27,Stress
390,24039.9,Stress
391,24382.87,Stress
392,24440.71,Stress
393,24153.46,Stress
394,23955.22,Stress
395,23675.99,Stress
396,23483.24,Stress
397,23374.08,Stress
398,22681.56,Stress
399,22812.5,Stress
400,22944.49,Stress
401,22681.56,Stress
402,22397.15,Stress
403,22244.09,Stress
404,22017.2,Stress
405,21069.8,Stress
406,21524.25,Stress
407,21235.7,Stress
408,20812.64,Stress
409,21597.22,Stress
410,21597.22,Stress
411,21597.22,Stress
412,22397.15,Stress
413,23538.08,Stress
414,24125,Stress
415,24703.39,Stress
416,25362.69,Stress
417,24527.82,Stress
418,25577.76,Stress
419,24586.15,Stress
420,25210.66,Stress
421,25546.88,Stress
422,25393.26,Stress
423,24791.84,Stress
424,24910.49,Stress
425,24039.9,Stress
426,25150.21,Stress
427,23238.64,Stress
428,24039.9,Stress
429,24411.76,Stress
430,24382.87,Stress
431,23374.08,Stress
432,23401.31,Stress
433,23731.46,Stress
434,24411.76,Stress
435,23292.68,Stress
436,23265.64,Stress
437,23104.28,Stress
438,23455.88,Stress
439,23319.77,Stress
440,23483.24,Relaxation
441,22865.17,Relaxation
442,24011.63,Relaxation
443,24039.9,Relaxation
444,25059.93,Relaxation
445,26335.4,Relaxation
446,23593.11,Relaxation
447,24527.82,Relaxation
448,24440.71,Relaxation
449,25029.94,Relaxation
450,24239.13,Relaxation
451,23131.07,Relaxation
452,24615.38,Relaxation
453,24382.87,Relaxation
454,23538.08,Relaxation
455,23238.64,Relaxation
456,22812.5,Relaxation
457,22017.2,Relaxation
458,22397.15,Relaxation
459,21188.12,Relaxation
460,21719.6,Relaxation
461,21475.79,Relaxation
462,21307.34,Relaxation
463,20975.79,Relaxation
464,20952.38,Relaxation
465,20176.86,Relaxation
466,20110.29,Relaxation
467,20355.82,Relaxation
468,20333.33,Relaxation
469,20605.38,Relaxation
470,21069.8,Relaxation
471,21744.19,Relaxation
472,22067.34,Relaxation
473,22371.54,Relaxation
474,23238.64,Relaxation
475,24440.71,Relaxation
476,24970.11,Relaxation
477,24498.74,Relaxation
478,24940.27,Relaxation
479,25000,Relaxation
480,24615.38,Relaxation
481,23731.46,Relaxation
482,23955.22,Relaxation
483,24762.31,Relaxation
484,23401.31,Relaxation
485,23428.57,Relaxation
486,24296.48,Relaxation
487,24125,Relaxation
488,23620.69,Relaxation
489,22525.81,Relaxation
490,22474.23,Relaxation
491,23157.89,Relaxation
492,22997.58,Relaxation
493,22838.81,Relaxation
494,22218.73,Relaxation
495,21917.38,Relaxation
496,21621.62,Relaxation
497,22525.81,Relaxation
498,21548.54,Relaxation
499,21427.47,Relaxation
