Time (s),Resistance (Ω),Conductance (µS),Stage
65,72.2035,13849.744125977271,Normal stage
66,74.1812,13480.504494400197,Normal stage
67,75.5251,13240.63126033597,Normal stage
68,75.3747,13267.051145808871,Normal stage
69,73.2234,13656.836475771406,Normal stage
70,72.2035,13849.744125977271,Normal stage
71,71.9866,13891.474246595895,Normal stage
72,73.0769,13684.214847646796,Normal stage
73,73.9592,13520.968317667039,Normal stage
74,74.1812,13480.504494400197,Normal stage
75,73.8853,13534.491976076433,Normal stage
76,74.4037,13440.191818417632,Normal stage
77,75.4499,13253.828036882753,Normal stage
78,74.1812,13480.504494400197,Normal stage
79,74.5524,13413.384411501173,Normal stage
80,73.8115,13548.024359347799,Normal stage
81,73.9592,13520.968317667039,Normal stage
82,74.1812,13480.504494400197,Normal stage
83,73.517,13602.296067576208,Normal stage
84,75.7511,13201.128432458407,Normal stage
85,76.9663,12992.6994022059,Normal stage
86,76.5847,13057.438365626555,Normal stage
87,74.1812,13480.504494400197,Normal stage
88,75.0748,13320.048804658822,Normal stage
89,74.1812,13480.504494400197,Normal stage
90,75.3747,13267.051145808871,Normal stage
91,74.6269,13399.993836002834,Normal stage
92,74.4037,13440.191818417632,Normal stage
93,76.8135,13018.544917234602,Normal stage
94,77.8116,12851.554266973048,Normal stage
95,75.6003,13227.460737589665,Normal stage
96,76.5086,13070.426069749023,Normal stage
97,77.7344,12864.317470772272,Normal stage
98,74.9252,13346.644386668302,Normal stage
99,76.129,13135.598786270672,Normal stage
100,78.9773,12661.866131154142,Normal stage
101,79.2123,12624.3020339013,Normal stage
102,79.1339,12636.809256210045,Normal stage
103,76.5847,13057.438365626555,Normal stage
104,79.0555,12649.341285552555,Normal stage
105,78.587,12724.750913000878,Normal stage
106,76.6609,13044.459431078947,Normal stage
107,76.4326,13083.422518663503,Normal stage
108,79.2907,12611.819545041222,Normal stage
109,76.6609,13044.459431078947,Normal stage
110,79.3693,12599.329967632322,Normal stage
111,79.0555,12649.341285552555,Normal stage
112,80.1584,12475.29890816184,Normal stage
113,76.129,13135.598786270672,Normal stage
114,76.2048,13122.532963802803,Normal stage
115,76.0533,13148.67336460088,Normal stage
116,80.1584,12475.29890816184,Normal stage
117,78.3537,12762.639160626748,Normal stage
118,76.5086,13070.426069749023,Normal stage
119,77.9661,12826.087235349722,Normal stage
120,76.5847,13057.438365626555,Normal stage
121,77.1194,12966.905862856816,Normal stage
122,76.129,13135.598786270672,Normal stage
123,77.5033,12902.676402166102,Normal stage
124,76.5086,13070.426069749023,Normal stage
125,78.3537,12762.639160626748,Normal stage
126,77.2727,12941.181038063894,Normal stage
127,74.6269,13399.993836002834,Normal stage
128,76.6609,13044.459431078947,Normal stage
129,77.3495,12928.331792707128,Normal stage
130,76.129,13135.598786270672,Normal stage
131,77.6573,12877.089468729919,Normal stage
132,74.4037,13440.191818417632,Normal stage
133,77.1194,12966.905862856816,Normal stage
134,74.8506,13359.946346455474,Normal stage
135,74.6269,13399.993836002834,Normal stage
136,74.1812,13480.504494400197,Normal stage
137,76.2807,13109.475922481048,Normal stage
138,76.3566,13096.44483908398,Normal stage
139,76.6609,13044.459431078947,Normal stage
140,77.1194,12966.905862856816,Normal stage
141,74.3295,13453.60859416517,Normal stage
142,73.9592,13520.968317667039,Normal stage
143,73.2967,13643.179024430841,Normal stage
144,74.6269,13399.993836002834,Normal stage
145,75.6003,13227.460737589665,Normal stage
146,77.3495,12928.331792707128,Normal stage
147,77.0428,12979.798242016126,Normal stage
148,74.2553,13467.052183480506,Normal stage
149,75.4499,13253.828036882753,Normal stage
150,76.129,13135.598786270672,Normal stage
151,77.6573,12877.089468729919,Normal stage
152,74.6269,13399.993836002834,Normal stage
153,77.8888,12838.816363841785,Normal stage
154,75.3747,13267.051145808871,Normal stage
155,75.2246,13293.523661142764,Normal stage
156,74.9252,13346.644386668302,Normal stage
157,75,13333.333333333334,Normal stage
158,77.1194,12966.905862856816,Normal stage
159,78.821,12686.974283503127,Normal stage
160,78.1984,12787.985431926994,Normal stage
161,77.9661,12826.087235349722,Normal stage
162,77.0428,12979.798242016126,Normal stage
163,76.2048,13122.532963802803,Normal stage
164,75.8265,13188.001556184185,Normal stage
165,79.2123,12624.3020339013,Normal stage
166,76.5847,13057.438365626555,Normal stage
167,79.0555,12649.341285552555,Normal stage
168,75.7511,13201.128432458407,Normal stage
169,77.8116,12851.554266973048,Normal stage
170,76.5847,13057.438365626555,Normal stage
171,76.5847,13057.438365626555,Normal stage
172,76.9663,12992.6994022059,Normal stage
173,78.276,12775.307884920028,Normal stage
174,80.0791,12487.652833261112,Normal stage
175,79.1339,12636.809256210045,Normal stage
176,78.276,12775.307884920028,Normal stage
177,76.5847,13057.438365626555,Normal stage
178,76.5847,13057.438365626555,Normal stage
179,78.8991,12674.41580448953,Normal stage
180,77.3495,12928.331792707128,Normal stage
181,78.8991,12674.41580448953,Normal stage
182,80.1584,12475.29890816184,Normal stage
183,76.5086,13070.426069749023,Normal stage
184,77.1194,12966.905862856816,Normal stage
185,76.8898,13005.62623390879,Normal stage
186,77.2727,12941.181038063894,Normal stage
187,77.5802,12889.886852573209,Normal stage
188,80.476,12426.06491376311,Normal stage
189,80.6352,12401.531837212533,Normal stage
190,80.3965,12438.352415838997,Normal stage
191,81.516,12267.530300799843,Normal stage
192,79.1339,12636.809256210045,Normal stage
193,80.8746,12364.821587989307,Normal stage
194,77.7344,12864.317470772272,Normal stage
195,78.7429,12699.5576744062,Normal stage
196,81.4355,12279.656906386035,Normal stage
197,80.1584,12475.29890816184,Normal stage
198,80.317,12450.66424293736,Normal stage
199,78.5092,12737.360716960558,Normal stage
200,78.3537,12762.639160626748,Normal stage
201,77.9661,12826.087235349722,Normal stage
202,79.2123,12624.3020339013,Normal stage
203,79.4479,12586.865102790633,Normal stage
204,76.7372,13031.489290722102,Normal stage
205,77.6573,12877.089468729919,Normal stage
206,79.0555,12649.341285552555,Normal stage
207,77.7344,12864.317470772272,Normal stage
208,77.5802,12889.886852573209,Normal stage
209,80.2377,12462.96940216382,Normal stage
210,79.6053,12561.977657266538,Normal stage
211,80.476,12426.06491376311,Normal stage
212,78.9773,12661.866131154142,Normal stage
213,81.7577,12231.263844261764,Normal stage
214,77.7344,12864.317470772272,Normal stage
215,79.763,12537.141281045095,Normal stage
216,79.763,12537.141281045095,Normal stage
217,76.3566,13096.44483908398,Normal stage
218,78.6649,12712.1498915018,Normal stage
219,78.6649,12712.1498915018,Normal stage
220,77.5033,12902.676402166102,Normal stage
221,75.2246,13293.523661142764,Normal stage
222,75.6003,13227.460737589665,Normal stage
223,76.5086,13070.426069749023,Normal stage
224,74.4037,13440.191818417632,Normal stage
225,76.5086,13070.426069749023,Normal stage
226,78.0435,12813.366904354623,Normal stage
227,77.0428,12979.798242016126,Normal stage
228,75.2246,13293.523661142764,Normal stage
229,77.0428,12979.798242016126,Normal stage
230,75.2997,13280.26539282361,Normal stage
231,74.2553,13467.052183480506,Normal stage
232,74.4781,13426.765720392974,Normal stage
233,78.276,12775.307884920028,Normal stage
234,77.8116,12851.554266973048,Normal stage
235,77.5802,12889.886852573209,Normal stage
236,77.9661,12826.087235349722,Normal stage
237,74.9252,13346.644386668302,Normal stage
238,76.5847,13057.438365626555,Normal stage
239,76.5847,13057.438365626555,Normal stage
240,77.4263,12915.508037966429,Normal stage
241,76.6609,13044.459431078947,Normal stage
242,75.7511,13201.128432458407,Normal stage
243,77.9661,12826.087235349722,Normal stage
244,75.3747,13267.051145808871,Normal stage
245,78.276,12775.307884920028,Normal stage
246,75.4499,13253.828036882753,Normal stage
247,75.6757,13214.2814668381,Normal stage
248,77.7344,12864.317470772272,Normal stage
249,76.8135,13018.544917234602,Normal stage
250,77.2727,12941.181038063894,Normal stage
251,77.4263,12915.508037966429,Normal stage
252,71.6981,13947.370990305184,Normal stage
253,70.9098,14102.423078333319,Normal stage
254,70.0581,14273.866976124104,Normal stage
255,73.0038,13697.917094726576,Normal stage
256,71.8422,13919.39556416702,Normal stage
257,71.4824,13989.457544794242,Normal stage
258,73.37,13629.54886193267,Normal stage
259,73.0769,13684.214847646796,Normal stage
260,70.4829,14187.838468621467,Stress
261,70.5539,14173.560922925593,Stress
262,70.625,14159.29203539823,Stress
263,69.8465,14317.109661901453,Stress
264,69.9875,14288.265761743169,Stress
265,72.6391,13766.690391263108,Stress
266,69.7058,14346.008510052248,Stress
267,67.3478,14848.294970288562,Stress
268,63.9311,15641.839417748171,Stress
269,63.1474,15835.964742808097,Stress
270,62.3711,16033.066596548722,Stress
271,62.4355,16016.529057987846,Stress
272,59.8985,16694.908887534744,Stress
273,58.2303,17173.189902851263,Stress
274,55.0549,18163.687519185394,Stress
275,54.2954,18417.766514290346,Stress
276,54.0632,18496.87032954024,Stress
277,54.1212,18477.047811208915,Stress
278,51.6667,19354.826222692758,Stress
279,49.7258,20110.284801853362,Stress
280,47.9942,20835.85099866234,Stress
281,48.6928,20536.917162290934,Stress
282,49.126,20355.819728860482,Stress
283,49.6164,20154.626292919278,Stress
284,46.4592,21524.262148293557,Stress
285,47.9408,20859.05950672496,Stress
286,44.2918,22577.542569956517,Stress
287,50.8843,19652.427173018004,Stress
288,43.7851,22838.819598447873,Stress
289,54.1792,18457.267733742836,Stress
290,46.0414,21719.582810253378,Stress
291,38.7195,25826.77978796214,Stress
292,50.5515,19781.806672403392,Stress
293,38.6256,25889.565469533158,Stress
294,36.8192,27159.74274291674,Stress
295,43.5331,22971.026644093803,Stress
296,37.8324,26432.370137765516,Stress
297,39.1437,25546.89515809696,Stress
298,41.7445,23955.251590029824,Stress
299,32.6531,30624.963632855684,Stress
300,36.0013,27776.774727579283,Stress
301,36.5,27397.260273972603,Stress
302,32.696,30584.78101296795,Stress
303,33.1274,30186.49214849339,Stress
304,28.9358,34559.265684722726,Stress
305,31.0819,32173.06535314765,Stress
306,29.6707,33703.28303680061,Stress
307,30.0413,33287.50753129858,Stress
308,30.622,32656.26020508131,Stress
309,30.414,32879.59492339054,Stress
310,29.794,33563.80479291132,Stress
311,30.414,32879.59492339054,Stress
312,30.2067,33105.238241847,Stress
313,28.6522,34901.33392898276,Stress
314,28.6522,34901.33392898276,Stress
315,29.2614,34174.714812004895,Stress
316,28.1289,35550.625868768424,Stress
317,25.8838,38634.20363316051,Stress
318,25.6906,38924.74290207313,Stress
319,25.1528,39757.00518431348,Stress
320,26.3499,37950.80816245982,Stress
321,24.6575,40555.61188279428,Stress
322,22.9361,43599.39135249672,Stress
323,24.5817,40680.66895292026,Stress
324,24.8095,40307.140409923624,Stress
325,24.9237,40122.45372878024,Stress
326,22.4948,44454.7184238135,Stress
327,22.6783,44095.01594034826,Stress
328,23.6786,42232.22656744909,Stress
329,24.2415,41251.572716209805,Stress
330,21.3333,46875.073242301936,Stress
331,19.842,50398.14534825119,Stress
332,20.7252,48250.439078995616,Stress
333,21.8025,45866.29973626878,Stress
334,21.8387,45790.27139893858,Stress
335,22.9361,43599.39135249672,Stress
336,21.0106,47595.02346434657,Stress
337,19.1099,52328.89758711453,Stress
338,19.0753,52423.815090719414,Stress
339,18.0455,55415.47754287773,Stress
340,16.7998,59524.518149025585,Stress
341,17.9775,55625.086914198306,Stress
342,17.8756,55942.17816464903,Stress
343,17.6048,56802.69017540671,Stress
344,18.0455,55415.47754287773,Stress
345,17.6724,56585.41001788099,Stress
346,18.0115,55520.08439052827,Stress
347,15.3521,65137.668462295056,Stress
348,16.6334,60119.99951904,Stress
349,17.6386,56693.84191489121,Stress
350,17.3689,57574.16992440512,Stress
351,18.0455,55415.47754287773,Stress
352,17.9435,55730.487363111984,Stress
353,17.9775,55625.086914198306,Stress
354,18.5239,53984.31215888663,Stress
355,18.0796,55310.958207039985,Stress
356,17.9775,55625.086914198306,Stress
357,19.0407,52519.07755492182,Stress
358,19.1099,52328.89758711453,Stress
359,19.2487,51951.56036511557,Stress
360,19.3182,51764.657162675605,Stress
361,18.9715,52710.64491474054,Stress
362,17.4025,57463.00818847866,Stress
363,17.4362,57351.94595152614,Stress
364,17.5711,56911.63330696427,Stress
365,17.1339,58363.82843368994,Stress
366,14.899,67118.59856366199,Stress
367,16.3683,61093.69940678017,Stress
368,17.4362,57351.94595152614,Stress
369,18.0115,55520.08439052827,Stress
370,15.2547,65553.5670973536,Stress
371,11.8547,84354.7285043063,Stress
372,11.7326,85232.59976475802,Stress
373,11.1564,89634.64916998315,Stress
374,13.278,75312.54707034193,Stress
375,14.7059,67999.91840009791,Stress
376,14.6417,68298.08014096724,Stress
377,14.6417,68298.08014096724,Stress
378,14.2578,70137.04779138436,Stress
379,15.0927,66257.19718804455,Stress
380,15.1899,65833.21812520162,Stress
381,15.7107,63650.88761162775,Stress
382,16.1373,61968.23508269661,Stress
383,16.2362,61590.76631231446,Stress
384,16.2032,61716.20420657648,Stress
385,14.1304,70769.40497084301,Stress
386,14.1941,70451.80744111989,Stress
387,16.2032,61716.20420657648,Stress
388,16.8998,59172.297897016535,Stress
389,16.8664,59289.474932410005,Stress
390,16.9332,59055.58311482768,Stress
391,16.0714,62222.33283970282,Stress
392,16.5007,60603.489548928235,Stress
393,16.4345,60847.607167848124,Stress
394,17.0669,58592.94892452642,Stress
395,18.5239,53984.31215888663,Stress
396,18.9024,52903.335026240056,Stress
397,18.5925,53785.12841199408,Stress
398,19.562,51119.51743175544,Stress
399,20.0528,49868.34756243517,Stress
400,19.9824,50044.03875410361,Stress
401,20.4412,48920.80699763224,Stress
402,21.2256,47112.92024724861,Stress
403,19.6669,50846.854359355064,Stress
404,17.7739,56262.272208125396,Stress
405,20.1232,49693.88566430786,Stress
406,19.6319,50937.50477539106,Stress
407,20.4412,48920.80699763224,Stress
408,21.118,47352.96903115826,Stress
409,17.6386,56693.84191489121,Stress
410,16.5339,60481.79800289103,Stress
411,17.6724,56585.41001788099,Stress
412,18.5239,53984.31215888663,Stress
413,19.3878,51578.827922714285,Stress
414,20.1937,49520.39497467032,Stress
415,19.3878,51578.827922714285,Stress
416,19.0061,52614.68686369113,Stress
417,18.2159,54897.09539468266,Stress
418,19.0407,52519.07755492182,Stress
419,19.7719,50576.82873168487,Stress
420,20.6541,48416.53715242979,Stress
421,22.8623,43740.131132913135,Stress
422,20.9749,47676.03182851885,Stress
423,20.6541,48416.53715242979,Stress
424,21.2974,46954.088292467626,Stress
425,19.1446,52234.050332730905,Stress
426,16.1373,61968.23508269661,Stress
427,17.5711,56911.63330696427,Stress
428,17.0334,58708.185095165965,Stress
429,17.4362,57351.94595152614,Stress
430,17.8756,55942.17816464903,Stress
431,18.1136,55207.13717869446,Stress
432,17.2345,58023.15123734369,Stress
433,17.0669,58592.94892452642,Stress
434,17.9096,55835.97623620852,Stress
435,18.2842,54692.02918366678,Stress
436,19.4226,51486.412735679056,Stress
437,19.4923,51302.30911693336,Stress
438,19.4226,51486.412735679056,Stress
439,20.7252,48250.439078995616,Stress
440,20.1585,49606.86559019768,Relaxation
441,19.4574,51394.32812194846,Relaxation
442,20.0176,49956.03868595636,Relaxation
443,20.229,49433.980918483365,Relaxation
444,20.7608,48167.70066664098,Relaxation
445,20.1585,49606.86559019768,Relaxation
446,15.6126,64050.83073927469,Relaxation
447,14.2578,70137.04779138436,Relaxation
448,15.8416,63124.936875063126,Relaxation
449,16.8998,59172.297897016535,Relaxation
450,18.0796,55310.958207039985,Relaxation
451,18.5582,53884.5362157968,Relaxation
452,19.0753,52423.815090719414,Relaxation
453,19.353,51671.57546633597,Relaxation
454,18.8679,53000.06890008958,Relaxation
455,19.7368,50666.774755786144,Relaxation
456,19.8771,50309.1497250605,Relaxation
457,20.8321,48002.841768232676,Relaxation
458,21.3693,46796.10469224542,Relaxation
459,21.6216,46250.04625004625,Relaxation
460,21.7663,45942.580962313295,Relaxation
461,23.3062,42907.03761230917,Relaxation
462,23.9407,41769.873061355764,Relaxation
463,23.4922,42567.320216923064,Relaxation
464,23.8282,41967.08102164663,Relaxation
465,24.2038,41315.82644047629,Relaxation
466,24.6575,40555.61188279428,Relaxation
467,24.0157,41639.427541150166,Relaxation
468,20.6186,48499.898150213885,Relaxation
469,21.118,47352.96903115826,Relaxation
470,22.0566,45337.903393995446,Relaxation
471,21.6578,46172.74146035146,Relaxation
472,22.1294,45188.753423048074,Relaxation
473,23.232,43044.07713498623,Relaxation
474,22.7518,43952.56639035154,Relaxation
475,22.2388,44966.45502455168,Relaxation
476,21.9476,45563.06839927827,Relaxation
477,22.973,43529.36055369347,Relaxation
478,24.0157,41639.427541150166,Relaxation
479,23.1579,43181.80836777082,Relaxation
480,23.3434,42838.6610348107,Relaxation
481,21.4413,46638.96312257186,Relaxation
482,21.2256,47112.92024724861,Relaxation
483,22.8254,43810.84230725421,Relaxation
484,22.5314,44382.50619135961,Relaxation
485,23.1579,43181.80836777082,Relaxation
486,23.5667,42432.75469200185,Relaxation
487,23.232,43044.07713498623,Relaxation
488,24.3547,41059.83649973106,Relaxation
489,24.8476,40245.33556560795,Relaxation
490,24.4681,40869.5403402798,Relaxation
491,24.9237,40122.45372878024,Relaxation
492,25.7678,38808.12486902258,Relaxation
493,26.1164,38290.11655511479,Relaxation
494,26.3889,37894.72088643331,Relaxation
495,27.3717,36534.08447411012,Relaxation
496,26.7017,37450.79901279694,Relaxation
497,26.1941,38176.535937482106,Relaxation
498,26.3109,38007.061712066105,Relaxation
499,24.7715,40368.97240780736,Relaxation
