Time (s),Resistance (Ω),Stage
353,15835.96,Stress
354,16677.53,Stress
355,16266.84,Stress
356,16266.84,Stress
357,16199.62,Stress
358,15625.78,Stress
359,15819.67,Stress
360,15450.59,Stress
361,15340.35,Stress
362,15609.76,Stress
363,15706.21,Stress
364,15852.27,Stress
365,15983.5,Stress
366,15609.76,Stress
367,15770.92,Stress
368,15690.09,Stress
369,15852.27,Stress
370,15482.27,Stress
371,15593.75,Stress
372,15340.35,Stress
373,15609.76,Stress
374,15466.42,Stress
375,15371.75,Stress
376,15356.04,Stress
377,15498.13,Stress
378,15340.35,Stress
379,16066.2,Stress
380,15340.35,Stress
381,15868.6,Stress
382,16082.8,Stress
383,16677.53,Stress
384,16677.53,Stress
385,16149.43,Stress
386,16958.53,Stress
387,17137.18,Stress
388,16834.86,Stress
389,16199.62,Stress
390,15852.27,Stress
391,16016.52,Stress
392,15673.98,Stress
393,15434.78,Stress
394,16677.53,Stress
395,16694.92,Stress
396,16677.53,Stress
397,16233.18,Stress
398,16016.52,Stress
399,15852.27,Stress
400,15852.27,Stress
401,15787.15,Stress
402,15641.83,Stress
403,15482.27,Stress
404,15418.99,Stress
405,15884.96,Stress
406,15641.83,Stress
407,15609.76,Stress
408,15593.75,Stress
409,15577.76,Stress
410,15434.78,Stress
411,15482.27,Stress
412,15706.21,Stress
413,15934.14,Stress
414,15593.75,Stress
415,15787.15,Stress
416,15514.02,Stress
417,15803.4,Stress
418,15450.59,Stress
419,15403.23,Stress
420,15545.85,Stress
421,15852.27,Stress
422,15754.72,Stress
423,15673.98,Stress
424,15482.27,Stress
425,15690.09,Stress
426,15690.09,Stress
427,15498.13,Stress
428,15803.4,Stress
429,15577.76,Stress
430,15657.89,Stress
431,15852.27,Stress
432,15722.36,Stress
433,16000,Stress
434,15852.27,Stress
435,15690.09,Stress
436,16182.86,Stress
437,15835.96,Stress
438,16283.7,Stress
439,15819.67,Stress
440,16677.53,Relaxation
441,16266.84,Relaxation
442,16677.53,Relaxation
443,16149.43,Relaxation
444,16677.53,Relaxation
445,16677.53,Relaxation
446,16677.53,Relaxation
447,16283.7,Relaxation
448,16266.84,Relaxation
449,16166.13,Relaxation
450,16677.53,Relaxation
451,16923.08,Relaxation
452,17083.33,Relaxation
453,16976.29,Relaxation
454,16677.53,Relaxation
455,16677.53,Relaxation
456,16300.58,Relaxation
457,15884.96,Relaxation
458,15852.27,Relaxation
459,15950.57,Relaxation
460,16049.62,Relaxation
461,15852.27,Relaxation
462,15803.4,Relaxation
463,15787.15,Relaxation
464,15706.21,Relaxation
465,15309.02,Relaxation
466,15625.78,Relaxation
467,15593.75,Relaxation
468,15690.09,Relaxation
469,15852.27,Relaxation
470,15950.57,Relaxation
471,16049.62,Relaxation
472,15901.33,Relaxation
473,15868.6,Relaxation
474,15819.67,Relaxation
475,15835.96,Relaxation
476,15577.76,Relaxation
477,15967.03,Relaxation
478,16066.2,Relaxation
479,15835.96,Relaxation
480,15884.96,Relaxation
481,15754.72,Relaxation
482,16016.52,Relaxation
483,15625.78,Relaxation
484,15625.78,Relaxation
485,15787.15,Relaxation
486,15690.09,Relaxation
487,15641.83,Relaxation
488,15852.27,Relaxation
489,16033.06,Relaxation
490,16233.18,Relaxation
491,15852.27,Relaxation
492,16116.07,Relaxation
493,16000,Relaxation
494,16199.62,Relaxation
495,16099.43,Relaxation
496,16082.8,Relaxation
497,15950.57,Relaxation
498,15950.57,Relaxation
499,15852.27,Relaxation
